cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
52,3,2,1,False,running,3.3333333333333335,5.5,2.1666666666666665,6.666666666666667,1.6499158227686113,2.4776781245530843,2.3863035105460586,11,9,2,4,0,1,2.738498148615489,3.9075004918349237,0.5,9,1.6011326609900578,1.2208567949894071
53,3,2,1,False,running,3.0,5.166666666666667,2.0,6.5,1.6666666666666663,2.6718699236468995,2.6299556396765835,11,9,3,5,0,1,3.048507514954487,4.117229957857518,0.5,9,1.659265804587034,1.2208567949894071
54,3,2,1,False,running,2.6666666666666665,5.166666666666667,1.8333333333333333,6.5,1.5723301886761003,2.5873624493766707,2.592724864350674,11,9,3,5,0,1,3.1839298750335985,4.199442637955744,0.75,9,1.6523689270621826,1.2208567949894071
55,3,2,1,False,running,2.1666666666666665,5.0,2.0,6.5,1.509230856356236,2.793842435706702,2.6299556396765835,12,9,3,5,1,1,3.609942287991427,4.117229957857518,0.6666666666666666,9,1.5616347316492167,1.2702200572599405
56,3,2,1,False,running,2.6666666666666665,5.0,2.1666666666666665,6.5,1.5811388300841898,2.748737083745107,2.718251071716682,12,10,3,5,0,1,3.3162891423441,4.071837850024315,0.6666666666666666,9,1.5127485370902456,1.1523689270621824
57,3,2,1,False,running,3.0,5.0,2.3333333333333335,6.5,1.6414763002993507,2.8284271247461903,2.852873794770615,12,10,3,5,0,1,3.2099026694065205,4.071837850024315,0.5833333333333334,9,1.5447192547704633,1.1523689270621824
58,3,2,1,False,running,3.0,5.0,2.5,6.666666666666667,1.7400510848184252,2.886751345948129,2.733536577809454,11,9,3,4,0,1,3.255294777239723,3.9684948569393,0.5833333333333334,9,1.7253072764315516,1.2980409352117894
59,3,2,1,False,running,3.3333333333333335,5.166666666666667,2.6666666666666665,6.5,1.4907119849998596,2.891558595482912,3.2360813064912666,11,8,3,5,0,1,3.1385377672003956,4.199442637955744,0.5,9,1.9412942541787688,1.490529126447723
60,3,2,1,False,running,3.3333333333333335,5.0,2.8333333333333335,6.5,1.5811388300841898,3.197221015541813,3.4721111093332766,11,9,3,5,0,2,3.4196321354291137,4.30754011041983,0.6666666666666666,9,2.2133266458516734,1.5202200572599402
61,3,2,1,False,running,3.3333333333333335,5.0,2.6666666666666665,6.5,1.6414763002993509,3.4480268109295333,3.2360813064912666,11,9,4,5,0,1,3.62944960345877,4.199442637955744,0.5833333333333334,10,2.393453277579255,1.5202200572599402
62,3,2,1,False,running,3.5,4.833333333333333,2.5,6.666666666666667,2.0883273476902784,3.5668224265054493,2.733536577809454,11,8,4,4,1,1,3.65533439582463,3.9684948569393,0.5833333333333334,10,2.18596261351492,1.5040522647950878
63,3,2,1,False,running,3.5,5.166666666666667,2.5,6.833333333333333,1.9436506316150997,3.009245014211298,2.4608038433722337,11,9,2,4,0,1,3.2099026694065205,3.836135589628799,0.6666666666666666,10,1.790440114519881,1.2898923887182563
64,3,2,1,False,running,3.6666666666666665,5.5,2.6666666666666665,7.0,1.8027756377319946,2.733536577809454,2.494438257849294,11,9,2,4,0,1,2.945164521869472,3.9075004918349237,0.75,9,1.6237734478532142,1.2208567949894071
65,3,2,1,False,running,4.0,5.833333333333333,2.8333333333333335,7.166666666666667,1.7716909687891087,2.793842435706702,2.6352313834736494,11,9,3,5,0,1,3.048507514954487,4.071837850024315,0.75,9,1.6382815849659575,1.2208567949894071
66,3,2,1,False,running,4.166666666666667,6.166666666666667,2.8333333333333335,7.333333333333333,1.771690968789108,2.758824226207808,2.5221243250702594,12,10,3,5,0,1,3.2099026694065205,4.117229957857518,0.5833333333333334,9,1.434465994323391,1.1523689270621824
67,3,2,1,False,running,4.166666666666667,6.666666666666667,2.8333333333333335,7.166666666666667,1.4240006242195886,2.6509956200978113,2.6352313834736494,12,9,3,5,0,1,3.398501822442326,4.071837850024315,0.5833333333333334,9,1.5406505120281402,1.2702200572599405
